973;1104;618;2025-01-25;2025-02-09;devuelto;5000
974;2455;3231;2024-12-13;2024-12-28;activo;5000
975;2355;3201;2025-03-22;2025-04-21;activo;5000
976;2756;3511;2024-11-17;2024-12-02;retrasado;5000
977;219;2787;2024-11-30;2024-12-15;activo;5000
978;2423;2901;2025-04-14;2025-04-29;activo;5000
979;306;2777;2025-01-20;2025-02-04;activo;5000
980;1863;4;2025-01-30;2025-02-14;devuelto;5000
981;2496;107;2025-03-10;2025-03-25;devuelto;5000
982;301;230;2024-12-01;2024-12-16;devuelto;5000
983;904;2176;2025-02-02;2025-03-04;retrasado;5000
984;2068;2255;2024-11-30;2024-12-15;activo;5000
985;1302;550;2024-11-25;2024-12-10;retrasado;5000
986;2353;1756;2025-04-15;2025-05-15;activo;5000
987;2888;412;2025-01-24;2025-02-23;devuelto;5000
988;2718;915;2025-03-10;2025-03-25;devuelto;5000
989;2672;1725;2025-02-25;2025-03-27;retrasado;5000
990;2825;270;2025-01-28;2025-02-12;devuelto;5000
991;1192;2696;2025-02-28;2025-03-15;activo;5000
992;2235;2406;2025-01-19;2025-02-03;devuelto;5000
993;2994;3278;2025-02-18;2025-03-20;devuelto;5000
994;876;3247;2024-12-09;2024-12-24;devuelto;5000
995;2300;3008;2025-03-26;2025-04-10;activo;5000
996;1250;1785;2025-01-18;2025-02-02;devuelto;5000
997;1408;2204;2025-02-19;2025-03-06;devuelto;5000
998;1913;145;2025-04-12;2025-04-27;devuelto;5000
999;1813;3093;2025-04-11;2025-04-26;activo;5000
1000;121;152;2025-01-08;2025-01-23;activo;5000
1001;2327;963;2024-12-05;2024-12-20;activo;5000
1002;1569;1226;2025-03-25;2025-04-24;activo;5000
1003;744;1006;2025-02-12;2025-03-14;retrasado;5000
1004;2239;678;2025-04-09;2025-04-24;devuelto;5000
1005;1286;2010;2025-03-29;2025-04-13;activo;5000
1006;1307;2013;2025-03-30;2025-04-29;retrasado;5000
1007;2899;665;2025-04-07;2025-04-22;devuelto;5000
1008;1535;2638;2024-12-05;2024-12-20;devuelto;5000
1009;1212;2384;2024-12-25;2025-01-09;activo;5000
1010;1382;1993;2025-01-01;2025-01-16;activo;5000
1011;2262;2808;2024-12-25;2025-01-09;devuelto;5000
1012;1584;598;2024-11-22;2024-12-07;devuelto;5000
1013;2394;591;2025-03-28;2025-04-27;devuelto;5000
1014;635;1274;2025-04-01;2025-04-16;activo;5000
1015;2797;2560;2025-03-04;2025-03-19;retrasado;5000
1016;2473;2508;2025-04-16;2025-05-01;retrasado;5000
1017;2592;2333;2025-02-18;2025-03-05;retrasado;5000
1018;821;835;2025-02-28;2025-03-15;activo;5000
1019;239;765;2025-01-03;2025-01-18;activo;5000
1020;2457;748;2024-12-21;2025-01-20;devuelto;5000
1021;2895;810;2025-03-26;2025-04-10;retrasado;5000
1022;319;187;2025-03-27;2025-04-11;activo;5000
1023;1331;3557;2025-01-26;2025-02-25;activo;5000
1024;515;1758;2025-03-23;2025-04-22;devuelto;5000
1025;851;3313;2024-12-28;2025-01-27;devuelto;5000
1026;861;1514;2025-03-25;2025-04-09;devuelto;5000
1027;555;3597;2024-11-17;2024-12-02;activo;5000
1028;1417;248;2024-12-16;2025-01-15;retrasado;5000
1029;2761;1668;2025-04-17;2025-05-17;retrasado;5000
1030;1577;2442;2025-01-03;2025-01-18;devuelto;5000
1031;305;2208;2024-11-22;2024-12-07;devuelto;5000
1032;111;1191;2025-04-06;2025-05-06;retrasado;5000
1033;2581;754;2025-03-11;2025-03-26;activo;5000
1034;1485;1887;2024-12-08;2024-12-23;activo;5000
1035;1103;905;2025-01-23;2025-02-07;devuelto;5000
1036;2130;2001;2025-04-01;2025-05-01;devuelto;5000
1037;2804;1360;2025-03-02;2025-03-17;activo;5000
1038;2507;2090;2025-03-07;2025-03-22;retrasado;5000
1039;220;2474;2025-01-02;2025-02-01;retrasado;5000
1040;1292;603;2024-12-31;2025-01-15;devuelto;5000
1041;261;1467;2025-01-09;2025-01-24;devuelto;5000
1042;1819;134;2024-12-11;2024-12-26;devuelto;5000
1043;93;2726;2025-01-23;2025-02-07;devuelto;5000
1044;1787;2904;2024-12-18;2025-01-17;activo;5000
1045;2769;344;2025-01-18;2025-02-02;devuelto;5000
1046;1012;817;2025-03-18;2025-04-17;devuelto;5000
1047;1826;2272;2025-01-14;2025-01-29;retrasado;5000
1048;211;1235;2025-02-04;2025-02-19;activo;5000
1049;1248;1764;2025-02-16;2025-03-03;activo;5000
1050;1152;194;2025-04-17;2025-05-02;devuelto;5000
1051;2829;3457;2025-01-03;2025-01-18;devuelto;5000
1052;1352;2291;2025-04-09;2025-04-24;devuelto;5000
1053;1860;530;2024-11-21;2024-12-06;retrasado;5000
1054;2829;1530;2025-04-04;2025-04-19;devuelto;5000
1055;1337;2238;2025-01-21;2025-02-05;devuelto;5000
1056;2985;3614;2025-01-13;2025-01-28;devuelto;5000
1057;790;3654;2025-04-11;2025-04-26;devuelto;5000
1058;101;1597;2024-12-06;2024-12-21;retrasado;5000
1059;1105;2044;2025-04-10;2025-04-25;devuelto;5000
1060;1995;3147;2025-01-19;2025-02-18;retrasado;5000
1061;1280;1902;2025-03-08;2025-03-23;devuelto;5000
1062;2399;1641;2025-03-05;2025-04-04;activo;5000
1063;2980;3289;2024-12-19;2025-01-18;devuelto;5000
1064;2722;2816;2025-03-14;2025-04-13;activo;5000
1065;2472;3637;2024-11-29;2024-12-14;activo;5000
1066;1243;3359;2024-12-31;2025-01-15;retrasado;5000
1067;2951;2927;2025-03-08;2025-03-23;retrasado;5000
1068;847;1812;2025-03-28;2025-04-12;devuelto;5000
1069;1345;1098;2025-03-24;2025-04-08;retrasado;5000
1070;787;1885;2025-02-13;2025-02-28;devuelto;5000
1071;394;3545;2025-04-07;2025-04-22;devuelto;5000
1072;2668;1176;2024-12-24;2025-01-08;devuelto;5000
1073;2294;3620;2025-02-09;2025-03-11;devuelto;5000
1074;264;1088;2025-02-04;2025-02-19;retrasado;5000
1075;1147;1672;2025-02-07;2025-02-22;devuelto;5000
1076;674;2550;2025-04-08;2025-05-08;retrasado;5000
1077;2144;3413;2025-04-11;2025-04-26;devuelto;5000
1078;892;3642;2024-12-09;2025-01-08;devuelto;5000
1079;1101;620;2025-03-06;2025-03-21;activo;5000
1080;500;3667;2025-02-12;2025-02-27;devuelto;5000
1081;783;2263;2025-02-09;2025-02-24;devuelto;5000
1082;362;1707;2025-01-30;2025-03-01;devuelto;5000
1083;2099;3207;2025-01-06;2025-02-05;devuelto;5000
1084;2950;2242;2024-12-29;2025-01-13;devuelto;5000
1085;735;452;2025-01-27;2025-02-11;activo;5000
1086;1320;1193;2025-04-17;2025-05-17;activo;5000
1087;1655;94;2025-02-04;2025-02-19;devuelto;5000
1088;2050;370;2025-04-15;2025-04-30;devuelto;5000
1089;2119;2397;2025-01-31;2025-02-15;devuelto;5000
1090;2698;113;2025-01-11;2025-02-10;devuelto;5000
1091;178;1132;2024-12-26;2025-01-10;devuelto;5000
1092;966;3276;2025-03-23;2025-04-07;devuelto;5000
1093;1105;364;2025-03-24;2025-04-08;activo;5000
1094;2946;3417;2025-02-13;2025-02-28;activo;5000
1095;2581;3077;2025-02-28;2025-03-15;devuelto;5000
1096;1762;3281;2025-03-15;2025-04-14;devuelto;5000
1097;746;2742;2024-11-18;2024-12-18;devuelto;5000
1098;2851;3115;2025-02-13;2025-02-28;activo;5000
1099;956;1874;2025-03-03;2025-03-18;retrasado;5000
1100;2867;1461;2025-03-19;2025-04-18;devuelto;5000
1101;2968;2711;2024-12-08;2024-12-23;activo;5000
1102;1810;549;2025-02-05;2025-02-20;devuelto;5000
1103;2047;90;2024-12-20;2025-01-19;devuelto;5000
1104;1678;855;2025-01-10;2025-02-09;activo;5000
1105;2647;2257;2025-03-20;2025-04-19;retrasado;5000
1106;2182;2866;2024-11-27;2024-12-12;activo;5000
1107;1827;1273;2024-12-11;2025-01-10;devuelto;5000
1108;1687;2921;2025-03-11;2025-04-10;activo;5000
1109;2608;1842;2025-03-05;2025-04-04;activo;5000
1110;1249;3395;2025-03-19;2025-04-03;activo;5000
1111;1633;1728;2025-01-10;2025-02-09;devuelto;5000
1112;1031;1872;2024-12-27;2025-01-11;activo;5000
1113;2893;54;2024-12-29;2025-01-13;retrasado;5000
1114;9;3285;2025-02-09;2025-02-24;retrasado;5000
1115;1756;2469;2025-01-22;2025-02-06;devuelto;5000
1116;698;1025;2025-04-07;2025-05-07;retrasado;5000
1117;9;282;2025-03-04;2025-03-19;devuelto;5000
1118;1136;1162;2025-03-19;2025-04-18;devuelto;5000
1119;2091;1866;2025-01-09;2025-02-08;devuelto;5000
1120;2116;2280;2025-02-18;2025-03-05;activo;5000
1121;2566;1417;2025-02-19;2025-03-06;devuelto;5000
1122;1246;1860;2025-01-15;2025-02-14;devuelto;5000
1123;1918;1466;2025-01-16;2025-01-31;devuelto;5000
1124;1189;745;2025-03-20;2025-04-04;devuelto;5000
1125;2144;1055;2025-02-27;2025-03-14;devuelto;5000
1126;1229;2502;2024-12-24;2025-01-08;devuelto;5000
1127;2316;755;2025-01-10;2025-02-09;devuelto;5000
1128;621;2563;2025-02-05;2025-03-07;devuelto;5000
1129;992;2672;2025-03-02;2025-03-17;activo;5000
1130;2388;1451;2025-02-20;2025-03-22;devuelto;5000
1131;1016;2717;2025-03-24;2025-04-23;retrasado;5000
1132;1384;891;2025-01-24;2025-02-23;devuelto;5000
1133;1211;886;2024-11-20;2024-12-05;devuelto;5000
1134;646;3587;2025-01-16;2025-01-31;retrasado;5000
1135;2677;2286;2025-03-13;2025-03-28;devuelto;5000
1136;2344;2352;2025-02-05;2025-02-20;devuelto;5000
1137;1718;1239;2025-01-04;2025-01-19;activo;5000
1138;985;3489;2025-02-19;2025-03-06;retrasado;5000
1139;1273;2237;2024-12-04;2024-12-19;activo;5000
1140;2847;1555;2025-04-07;2025-05-07;devuelto;5000
1141;1309;2763;2025-01-05;2025-02-04;devuelto;5000
1142;1358;2681;2025-03-30;2025-04-14;devuelto;5000
1143;566;715;2025-03-04;2025-03-19;devuelto;5000
1144;593;919;2024-12-23;2025-01-07;activo;5000
1145;733;2632;2025-02-06;2025-02-21;retrasado;5000
1146;2812;2195;2025-03-31;2025-04-30;activo;5000
1147;2797;579;2025-01-03;2025-01-18;activo;5000
1148;2347;14;2025-01-30;2025-02-14;devuelto;5000
1149;2733;3064;2025-03-23;2025-04-07;activo;5000
1150;658;2312;2025-04-05;2025-05-05;retrasado;5000
1151;2479;1096;2025-02-20;2025-03-07;devuelto;5000
1152;2647;523;2025-03-27;2025-04-26;activo;5000
1153;2585;1011;2025-01-09;2025-01-24;activo;5000
1154;482;2954;2024-12-25;2025-01-24;devuelto;5000
1155;385;3432;2025-01-22;2025-02-21;devuelto;5000
1156;1285;2659;2025-03-03;2025-04-02;activo;5000
1157;403;1037;2025-01-05;2025-01-20;devuelto;5000
1158;1471;2092;2024-12-02;2024-12-17;devuelto;5000
1159;1382;2245;2025-02-15;2025-03-02;devuelto;5000
1160;1414;2162;2025-03-03;2025-03-18;activo;5000
1161;2609;1755;2025-03-26;2025-04-25;retrasado;5000
1162;1932;2540;2024-12-08;2024-12-23;retrasado;5000
1163;2854;578;2025-02-04;2025-03-06;devuelto;5000
1164;249;494;2025-03-23;2025-04-22;activo;5000
1165;665;2956;2025-03-02;2025-03-17;activo;5000
1166;936;1489;2025-02-03;2025-03-05;activo;5000
1167;2307;3119;2025-02-01;2025-02-16;devuelto;5000
1168;1108;3368;2024-12-27;2025-01-11;devuelto;5000
1169;2478;1391;2025-01-16;2025-02-15;devuelto;5000
1170;512;2890;2025-04-16;2025-05-01;activo;5000
1171;2501;995;2025-03-23;2025-04-22;devuelto;5000
1172;2952;2003;2025-03-26;2025-04-10;activo;5000
1173;2943;3322;2025-03-22;2025-04-21;devuelto;5000
1174;2905;3655;2024-12-03;2024-12-18;retrasado;5000
1175;143;3240;2024-12-15;2024-12-30;devuelto;5000
1176;1508;2456;2025-03-10;2025-03-25;devuelto;5000
1177;1460;2114;2025-04-13;2025-04-28;devuelto;5000
1178;707;3213;2024-12-06;2024-12-21;activo;5000
1179;1228;1150;2025-03-22;2025-04-06;activo;5000
1180;261;1531;2025-02-25;2025-03-12;devuelto;5000
1181;1733;708;2025-01-21;2025-02-05;activo;5000
1182;536;3315;2024-12-17;2025-01-01;devuelto;5000
1183;919;142;2025-03-27;2025-04-11;activo;5000
1184;1377;3117;2025-02-15;2025-03-02;retrasado;5000
1185;1133;1384;2025-04-13;2025-04-28;activo;5000
1186;2246;3056;2025-02-26;2025-03-13;activo;5000
1187;2862;572;2024-12-06;2025-01-05;devuelto;5000
1188;1579;255;2025-01-15;2025-01-30;activo;5000
1189;1799;1107;2025-03-12;2025-03-27;retrasado;5000
1190;1890;554;2025-02-15;2025-03-02;devuelto;5000
1191;940;1684;2025-01-17;2025-02-01;devuelto;5000
1192;2055;2340;2025-02-21;2025-03-08;devuelto;5000
1193;1123;1341;2025-01-25;2025-02-09;devuelto;5000
1194;199;185;2024-11-20;2024-12-05;devuelto;5000
1195;2911;1847;2025-02-17;2025-03-04;devuelto;5000
1196;1068;2663;2025-01-20;2025-02-04;retrasado;5000
1197;1216;1663;2025-03-10;2025-03-25;activo;5000
1198;2235;2791;2025-01-14;2025-01-29;retrasado;5000
1199;2736;225;2025-03-26;2025-04-10;devuelto;5000
1200;1517;56;2025-04-11;2025-04-26;devuelto;5000
1201;696;3574;2025-01-24;2025-02-08;activo;5000
1202;2417;2827;2025-04-05;2025-04-20;retrasado;5000
1203;1580;922;2025-01-04;2025-01-19;devuelto;5000
1204;713;2097;2024-11-27;2024-12-27;activo;5000
1205;402;910;2025-03-08;2025-04-07;devuelto;5000
1206;1480;2008;2024-12-23;2025-01-22;devuelto;5000
1207;1877;1060;2025-03-29;2025-04-13;activo;5000
1208;1167;3050;2025-04-02;2025-04-17;devuelto;5000
1209;2271;1275;2025-03-04;2025-04-03;devuelto;5000
1210;2441;3464;2025-04-01;2025-04-16;devuelto;5000
1211;109;3347;2025-02-17;2025-03-04;devuelto;5000
1212;345;1700;2025-01-18;2025-02-17;devuelto;5000
1213;823;2683;2025-03-30;2025-04-14;devuelto;5000
1214;1813;1067;2025-03-24;2025-04-08;activo;5000
1215;2086;2088;2024-11-30;2024-12-15;devuelto;5000
1216;2706;1318;2025-01-28;2025-02-12;activo;5000
1217;1676;1081;2025-03-04;2025-03-19;devuelto;5000
1218;2912;1474;2024-12-11;2024-12-26;devuelto;5000
1219;1871;388;2025-01-26;2025-02-10;devuelto;5000
1220;2695;1513;2025-04-03;2025-04-18;devuelto;5000
1221;63;1975;2025-03-24;2025-04-08;devuelto;5000
1222;145;3581;2025-02-27;2025-03-14;devuelto;5000
1223;2710;2149;2024-12-27;2025-01-11;activo;5000
1224;2105;3459;2024-12-25;2025-01-09;devuelto;5000
1225;2129;1155;2024-12-25;2025-01-09;devuelto;5000
1226;2344;2118;2024-11-22;2024-12-07;activo;5000
1227;1176;2614;2024-12-27;2025-01-11;activo;5000
1228;813;302;2025-01-30;2025-02-14;activo;5000
1229;1737;1856;2025-02-21;2025-03-08;devuelto;5000
1230;2914;2523;2025-03-06;2025-03-21;activo;5000
1231;847;207;2024-11-19;2024-12-04;activo;5000
1232;1947;900;2025-02-12;2025-03-14;devuelto;5000
1233;507;861;2024-11-21;2024-12-06;activo;5000
1234;2674;477;2025-03-19;2025-04-03;devuelto;5000
1235;2967;2861;2025-02-08;2025-03-10;retrasado;5000
1236;2270;517;2025-01-29;2025-02-13;devuelto;5000
1237;2281;375;2025-01-06;2025-01-21;activo;5000
1238;2900;63;2025-01-30;2025-02-14;retrasado;5000
1239;2701;964;2025-03-04;2025-04-03;activo;5000
1240;1124;774;2025-03-12;2025-04-11;activo;5000
1241;695;3653;2025-01-20;2025-02-04;activo;5000
1242;2821;2762;2025-02-11;2025-02-26;devuelto;5000
1243;790;544;2025-01-21;2025-02-05;retrasado;5000
1244;2722;1680;2024-12-26;2025-01-25;devuelto;5000
1245;2896;3411;2025-04-08;2025-04-23;retrasado;5000
1246;2253;1380;2024-12-14;2024-12-29;activo;5000
1247;2647;1560;2025-01-29;2025-02-28;devuelto;5000
1248;576;2323;2025-02-18;2025-03-05;devuelto;5000
1249;783;2772;2024-12-18;2025-01-02;activo;5000
1250;2109;2624;2024-12-08;2025-01-07;activo;5000
1251;1831;516;2025-02-22;2025-03-09;devuelto;5000
1252;292;1283;2024-12-30;2025-01-29;retrasado;5000
1253;1593;339;2025-03-16;2025-03-31;devuelto;5000
1254;2869;1648;2024-12-28;2025-01-12;devuelto;5000
1255;1469;3491;2024-11-24;2024-12-09;retrasado;5000
1256;1076;2743;2024-12-08;2024-12-23;activo;5000
1257;573;2850;2024-11-27;2024-12-12;devuelto;5000
1258;1110;948;2025-03-10;2025-03-25;devuelto;5000
1259;1614;966;2024-11-30;2024-12-15;devuelto;5000
1260;1107;3114;2025-03-25;2025-04-24;activo;5000
1261;1052;1528;2025-03-16;2025-03-31;activo;5000
1262;1272;3539;2025-01-17;2025-02-16;devuelto;5000
1263;2836;3078;2024-12-16;2024-12-31;activo;5000
1264;1941;3520;2025-01-14;2025-02-13;retrasado;5000
1265;2427;2729;2025-02-05;2025-02-20;retrasado;5000
1266;39;3483;2025-01-13;2025-01-28;devuelto;5000
1267;2484;3363;2024-12-07;2024-12-22;devuelto;5000
1268;67;1350;2025-01-12;2025-02-11;retrasado;5000
1269;1581;1788;2025-04-06;2025-04-21;activo;5000
1270;2226;2938;2024-12-01;2024-12-31;activo;5000
1271;1100;2922;2024-12-26;2025-01-10;devuelto;5000
1272;975;873;2024-12-13;2024-12-28;retrasado;5000
1273;2288;2680;2024-11-23;2024-12-08;devuelto;5000
1274;2787;3001;2025-03-26;2025-04-10;activo;5000
1275;1403;83;2025-02-06;2025-03-08;retrasado;5000
1276;1689;327;2025-02-14;2025-03-01;retrasado;5000
1277;567;3420;2024-12-06;2025-01-05;devuelto;5000
1278;1702;2368;2025-02-07;2025-02-22;activo;5000
1279;2535;2609;2025-01-13;2025-01-28;retrasado;5000
1280;858;2767;2025-03-23;2025-04-07;activo;5000
1281;187;3694;2025-03-20;2025-04-04;retrasado;5000
1282;2450;1960;2024-11-30;2024-12-15;devuelto;5000
1283;737;1767;2025-03-30;2025-04-14;retrasado;5000
1284;383;3157;2024-11-30;2024-12-15;activo;5000
1285;1270;2575;2024-12-08;2025-01-07;devuelto;5000
1286;2727;1609;2024-12-02;2025-01-01;activo;5000
1287;8;1865;2025-03-04;2025-03-19;activo;5000
1288;1970;2007;2024-11-20;2024-12-20;devuelto;5000
1289;819;2553;2024-12-25;2025-01-09;devuelto;5000
1290;2384;1762;2025-03-21;2025-04-05;devuelto;5000
1291;2318;20;2025-03-04;2025-04-03;activo;5000
1292;451;764;2025-02-20;2025-03-07;activo;5000
1293;1575;757;2025-03-26;2025-04-10;activo;5000
1294;1482;1977;2025-03-10;2025-03-25;activo;5000
1295;2869;2217;2024-12-30;2025-01-14;devuelto;5000
1296;579;2012;2025-03-23;2025-04-07;devuelto;5000
1297;1330;976;2024-12-26;2025-01-10;devuelto;5000
1298;2264;349;2025-01-04;2025-01-19;activo;5000
1299;2309;2522;2025-02-02;2025-02-17;activo;5000
1300;2166;3644;2025-04-17;2025-05-02;activo;5000
1301;7;2986;2025-03-19;2025-04-03;devuelto;5000
1302;780;3349;2025-02-07;2025-02-22;activo;5000
1303;2712;497;2024-12-04;2024-12-19;devuelto;5000
1304;387;2019;2025-04-14;2025-05-14;retrasado;5000
1305;1986;2478;2025-02-06;2025-03-08;activo;5000
1306;1871;730;2025-02-01;2025-02-16;activo;5000
1307;1054;3470;2025-01-07;2025-01-22;devuelto;5000
1308;184;2709;2025-03-19;2025-04-03;devuelto;5000
1309;1859;2658;2025-02-09;2025-03-11;devuelto;5000
1310;2284;2148;2025-03-14;2025-03-29;devuelto;5000
1311;1323;1669;2024-12-06;2024-12-21;devuelto;5000
1312;2831;3236;2025-01-24;2025-02-08;retrasado;5000
1313;69;289;2025-02-26;2025-03-13;activo;5000
1314;2777;3190;2025-04-09;2025-04-24;activo;5000
1315;2799;617;2025-03-29;2025-04-13;activo;5000
1316;1096;842;2025-04-02;2025-05-02;activo;5000
1317;2901;800;2025-01-18;2025-02-17;devuelto;5000
1318;2931;1631;2025-01-21;2025-02-05;devuelto;5000
1319;80;916;2025-01-15;2025-01-30;retrasado;5000
1320;945;3677;2024-12-22;2025-01-21;devuelto;5000
1321;43;2387;2025-02-26;2025-03-13;devuelto;5000
1322;685;2944;2025-02-18;2025-03-05;devuelto;5000
1323;928;2615;2025-01-06;2025-01-21;retrasado;5000
1324;1024;1747;2024-12-07;2024-12-22;devuelto;5000
1325;20;10;2025-01-05;2025-02-04;devuelto;5000
1326;2875;2036;2025-03-09;2025-03-24;retrasado;5000
1327;467;1187;2025-02-19;2025-03-06;devuelto;5000
1328;308;985;2025-01-21;2025-02-05;devuelto;5000
1329;2729;2839;2025-03-24;2025-04-08;retrasado;5000
1330;2622;2917;2025-03-30;2025-04-29;activo;5000
1331;2254;2487;2025-04-16;2025-05-01;devuelto;5000
1332;378;2252;2024-12-20;2025-01-04;devuelto;5000
1333;2203;1265;2025-03-03;2025-03-18;activo;5000
1334;1262;3645;2025-02-13;2025-02-28;devuelto;5000
1335;1133;1485;2024-12-08;2024-12-23;devuelto;5000
1336;2680;3505;2025-01-12;2025-01-27;activo;5000
1337;2160;989;2024-12-28;2025-01-12;devuelto;5000
1338;1425;3676;2024-11-22;2024-12-22;devuelto;5000
1339;1053;944;2025-03-09;2025-03-24;activo;5000
1340;1901;2990;2024-12-16;2025-01-15;devuelto;5000
1341;214;2179;2024-11-21;2024-12-21;retrasado;5000
1342;1417;3217;2025-03-12;2025-04-11;devuelto;5000
1343;2182;1839;2024-12-30;2025-01-14;activo;5000
1344;2223;2581;2024-12-10;2024-12-25;devuelto;5000
1345;823;1686;2025-02-14;2025-03-01;devuelto;5000
1346;10;717;2025-03-26;2025-04-25;activo;5000
1347;1176;2357;2025-01-02;2025-01-17;devuelto;5000
1348;2266;801;2025-04-06;2025-05-06;activo;5000
1349;2862;244;2024-12-13;2025-01-12;devuelto;5000
1350;506;234;2025-01-02;2025-01-17;retrasado;5000
1351;2402;346;2025-01-11;2025-01-26;activo;5000
1352;61;1014;2024-12-20;2025-01-04;activo;5000
1353;1185;2774;2025-04-16;2025-05-16;devuelto;5000
1354;2037;614;2024-12-16;2024-12-31;devuelto;5000
1355;1044;1249;2024-12-11;2024-12-26;activo;5000
1356;937;2202;2025-02-26;2025-03-28;activo;5000
1357;1064;2190;2025-03-31;2025-04-15;devuelto;5000
1358;2995;3335;2024-12-30;2025-01-14;retrasado;5000
1359;994;541;2025-01-12;2025-01-27;devuelto;5000
1360;2294;1093;2025-03-12;2025-04-11;activo;5000
1361;835;471;2025-02-28;2025-03-15;retrasado;5000
1362;2801;1007;2025-04-14;2025-04-29;activo;5000
1363;202;1730;2025-01-11;2025-01-26;devuelto;5000
1364;2917;1022;2025-01-10;2025-01-25;retrasado;5000
1365;915;1269;2025-02-16;2025-03-18;activo;5000
1366;1653;1194;2025-03-23;2025-04-07;retrasado;5000
1367;553;1741;2025-02-22;2025-03-09;activo;5000
1368;2267;3583;2024-12-30;2025-01-29;activo;5000
1369;1648;1324;2025-01-03;2025-01-18;devuelto;5000
1370;1540;2685;2024-11-22;2024-12-22;activo;5000
1371;1448;2229;2025-01-13;2025-01-28;devuelto;5000
1372;2807;2093;2025-01-27;2025-02-26;activo;5000
1373;1167;170;2025-04-12;2025-04-27;activo;5000
1374;2851;1722;2025-03-23;2025-04-07;activo;5000
1375;2152;3423;2025-01-14;2025-02-13;retrasado;5000
1376;487;2426;2025-03-01;2025-03-16;activo;5000
1377;1504;1550;2024-12-17;2025-01-01;retrasado;5000
1378;998;2365;2025-01-20;2025-02-04;retrasado;5000
1379;859;3361;2025-03-18;2025-04-17;retrasado;5000
1380;715;2103;2025-01-24;2025-02-23;retrasado;5000
1381;534;3636;2024-12-10;2025-01-09;retrasado;5000
1382;1264;1817;2025-03-04;2025-03-19;activo;5000
1383;805;3407;2025-02-16;2025-03-03;devuelto;5000
1384;1328;2649;2025-01-04;2025-01-19;devuelto;5000
1385;1016;1338;2025-03-31;2025-04-30;devuelto;5000
1386;1280;2275;2024-12-09;2024-12-24;activo;5000
1387;1787;660;2025-01-01;2025-01-31;activo;5000
1388;345;2667;2024-12-13;2025-01-12;devuelto;5000
1389;658;1994;2024-11-18;2024-12-18;devuelto;5000
1390;1946;895;2024-12-07;2024-12-22;devuelto;5000
1391;680;325;2025-02-11;2025-02-26;devuelto;5000
1392;2856;3284;2025-02-15;2025-03-02;devuelto;5000
1393;1906;880;2025-01-31;2025-02-15;activo;5000
1394;1387;53;2025-02-07;2025-03-09;devuelto;5000
1395;2794;3100;2024-11-17;2024-12-17;activo;5000
1396;1834;3298;2024-12-21;2025-01-20;devuelto;5000
1397;2972;2830;2025-03-14;2025-03-29;activo;5000
1398;382;2693;2025-01-04;2025-01-19;devuelto;5000
1399;2256;954;2024-11-28;2024-12-13;devuelto;5000
1400;2621;1185;2024-12-17;2025-01-01;activo;5000
1401;1713;3504;2025-01-16;2025-01-31;retrasado;5000
1402;791;1796;2025-04-02;2025-04-17;devuelto;5000
1403;607;1258;2025-01-29;2025-02-13;activo;5000
1404;688;780;2025-02-06;2025-02-21;retrasado;5000
1405;67;3286;2025-03-27;2025-04-26;activo;5000
1406;2955;2857;2025-04-11;2025-04-26;activo;5000
1407;1580;2485;2024-12-29;2025-01-13;devuelto;5000
1408;1165;1339;2024-12-11;2024-12-26;devuelto;5000
1409;1539;276;2024-11-26;2024-12-11;retrasado;5000
1410;2597;771;2024-11-27;2024-12-12;devuelto;5000
1411;1118;2803;2025-04-12;2025-04-27;retrasado;5000
1412;1311;1766;2024-12-22;2025-01-21;activo;5000
1413;709;358;2025-02-21;2025-03-23;retrasado;5000
1414;126;2334;2024-12-30;2025-01-14;devuelto;5000
1415;2993;3026;2025-01-11;2025-01-26;devuelto;5000
1416;1461;1892;2025-01-27;2025-02-11;activo;5000
1417;108;1003;2025-04-02;2025-04-17;activo;5000
1418;328;1220;2025-01-24;2025-02-08;retrasado;5000
1419;710;537;2024-12-13;2024-12-28;devuelto;5000
1420;960;653;2025-02-03;2025-02-18;activo;5000
1421;679;3071;2025-04-14;2025-05-14;retrasado;5000
1422;187;2344;2025-03-10;2025-03-25;activo;5000
1423;1459;2072;2025-01-26;2025-02-10;devuelto;5000
1424;1126;3696;2024-11-28;2024-12-28;devuelto;5000
1425;1283;413;2024-11-17;2024-12-02;activo;5000
1426;1533;2322;2025-01-09;2025-01-24;devuelto;5000
1427;2983;3076;2025-02-05;2025-02-20;devuelto;5000
1428;369;3338;2024-12-20;2025-01-04;activo;5000
1429;1186;2290;2025-03-19;2025-04-03;retrasado;5000
1430;2922;2902;2025-01-20;2025-02-04;devuelto;5000
1431;1;1780;2025-03-19;2025-04-18;devuelto;5000
1432;2759;2626;2025-02-16;2025-03-03;devuelto;5000
1433;1113;621;2024-12-25;2025-01-09;devuelto;5000
1434;212;2193;2025-03-13;2025-04-12;devuelto;5000
1435;574;890;2025-01-31;2025-03-02;devuelto;5000
1436;1987;2739;2025-02-06;2025-02-21;retrasado;5000
1437;2465;743;2025-03-31;2025-04-15;devuelto;5000
1438;614;813;2025-03-12;2025-03-27;activo;5000
1439;1535;2906;2025-01-09;2025-01-24;retrasado;5000
1440;1623;2168;2024-11-26;2024-12-26;devuelto;5000
1441;1131;366;2025-01-17;2025-02-01;devuelto;5000
1442;4;1364;2025-02-21;2025-03-23;activo;5000
1443;312;1329;2025-03-03;2025-03-18;devuelto;5000
